RebalanceDate,ISIN,Weight
2022-12-30,JP3436120004,0.0
2022-12-30,JP3443600006,0.0
2022-12-30,JP3449020001,0.0
2022-12-30,JP3452000007,0.0
2022-12-30,JP3456000003,8.356036532775898e-20
2022-12-30,JP3459600007,0.0
2022-12-30,JP3463000004,1.0259629946763652e-18
2022-12-30,JP3475350009,1.2304158084746095e-18
2022-12-30,JP3481800005,0.0
2022-12-30,JP3485800001,0.0
2022-12-30,JP3486800000,0.008364183067501772
2022-12-30,JP3491000000,0.0
2022-12-30,JP3493400000,0.0
2022-12-30,JP3493800001,0.0
2022-12-30,JP3494600004,0.0
2022-12-30,JP3495000006,0.0
2022-12-30,JP3496400007,0.0004267294215098826
2022-12-30,JP3499800005,9.40243841656822e-19
2022-12-30,JP3502200003,0.0
2022-12-30,JP3505000004,0.0
2022-12-30,JP3511800009,0.0
2022-12-30,JP3519400000,0.0
2022-12-30,JP3522200009,0.01845804092535543
2022-12-30,JP3526600006,2.4654312844082058e-18
2022-12-30,JP3528600004,0.0
2022-12-30,JP3535800001,1.1980663475400896e-19
2022-12-30,JP3538800008,0.0
2022-12-30,JP3539220008,0.0
2022-12-30,JP3544000007,0.0
2022-12-30,JP3546800008,2.1647254128316615e-18
2022-12-30,JP3548610009,0.0
2022-12-30,JP3549600009,0.0
2022-12-30,JP3551200003,0.0
2022-12-30,JP3551500006,0.0
2022-12-30,JP3551520004,0.0
2022-12-30,JP3560800009,0.0
2022-12-30,JP3566800003,5.658434426185573e-19
2022-12-30,JP3571400005,0.0
2022-12-30,JP3573000001,0.07910716369209615
2022-12-30,JP3574200006,0.0
2022-12-30,JP3579800008,7.169491227187307e-19
2022-12-30,JP3582600007,0.0
2022-12-30,JP3585800000,0.0
2022-12-30,JP3588600001,0.0
2022-12-30,JP3592200004,0.0
2022-12-30,JP3595200001,0.0
2022-12-30,JP3596200000,1.7530321493173887e-18
2022-12-30,JP3597800006,0.0
2022-12-30,JP3598600009,0.0
2022-12-30,JP3599000001,2.1591992538958173e-18
2022-12-30,JP3600200004,0.0
2022-12-30,JP3605400005,0.0
2022-12-30,JP3613000003,0.07056827492924615
2022-12-30,JP3613400005,0.005566776306556483
2022-12-30,JP3619800000,6.668407058844464e-19
2022-12-30,JP3621000003,0.0
2022-12-30,JP3625000009,0.0
2022-12-30,JP3626800001,1.9635058926726769e-19
2022-12-30,JP3629000005,0.0
2022-12-30,JP3633400001,0.010199900184515522
2022-12-30,JP3634200004,5.589672249541436e-20
2022-12-30,JP3634600005,0.0
2022-12-30,JP3635000007,4.097848736116457e-19
2022-12-30,JP3635400009,0.0
2022-12-30,JP3637300009,0.02272587147594889
2022-12-30,JP3638600001,3.1382835806016124e-19
2022-12-30,JP3657400002,0.0
2022-12-30,JP3658850007,4.844028763980324e-19
2022-12-30,JP3659000008,0.0
2022-12-30,JP3663900003,1.6111888589752107e-19
2022-12-30,JP3665200006,0.0
2022-12-30,JP3667600005,0.0
2022-12-30,JP3670800006,0.0
2022-12-30,JP3672400003,0.0
2022-12-30,JP3675600005,0.0004456814070121051
2022-12-30,JP3676800000,1.8974619021432008e-19
2022-12-30,JP3678000005,0.0
2022-12-30,JP3684000007,1.0472647742560521e-18
2022-12-30,JP3684400009,2.7260527524172775e-20
2022-12-30,JP3686800008,1.0445557073295141e-18
2022-12-30,JP3688370000,1.4214241856264477e-18
2022-12-30,JP3689500001,0.0
2022-12-30,JP3695200000,0.0
2022-12-30,JP3711200000,1.5844208395946423e-19
2022-12-30,JP3711600001,0.0
2022-12-30,JP3718800000,0.0
2022-12-30,JP3720800006,4.259703026626971e-20
2022-12-30,JP3721400004,0.0
2022-12-30,JP3726200003,1.230226818922508e-19
2022-12-30,JP3726800000,0.0
2022-12-30,JP3732200005,6.382305318083536e-19
2022-12-30,JP3733000008,0.0
2022-12-30,JP3733400000,0.0
2022-12-30,JP3734800000,0.0
2022-12-30,JP3735400008,0.02580565513920997
2022-12-30,JP3738600000,0.0
2022-12-30,JP3742600004,0.0
2022-12-30,JP3743000006,0.0
2022-12-30,JP3753000003,0.0
2022-12-30,JP3756100008,0.0
2022-12-30,JP3756600007,0.0
2022-12-30,JP3762600009,5.114157097723798e-19
2022-12-30,JP3762800005,0.0
2022-12-30,JP3765400001,0.0
2022-12-30,JP3766550002,1.2855742888373824e-18
2022-12-30,JP3768600003,0.0
2022-12-30,JP3769000005,0.0
2022-12-30,JP3771800004,1.356771607070552e-18
2022-12-30,JP3774200004,8.635036005901699e-20
2022-12-30,JP3778630008,0.0
2022-12-30,JP3780100008,4.818997680384045e-19
2022-12-30,JP3783420007,0.0
2022-12-30,JP3783600004,0.0
2022-12-30,JP3786200000,0.011245759445708017
2022-12-30,JP3787000003,0.0
2022-12-30,JP3788600009,1.3087794878368335e-18
2022-12-30,JP3789000001,0.0
2022-12-30,JP3791200003,5.104571338294297e-20
2022-12-30,JP3792600003,2.903709922527283e-20
2022-12-30,JP3796150005,0.0015806616090684093
2022-12-30,JP3799000009,0.0
2022-12-30,JP3802300008,0.007244925139154234
2022-12-30,JP3802400006,2.586955884832384e-19
2022-12-30,JP3811000003,0.0
2022-12-30,JP3814000000,0.030818292252108782
2022-12-30,JP3814800003,0.030957800089854326
2022-12-30,JP3818000006,0.0
2022-12-30,JP3819400007,3.2655649758946425e-19
2022-12-30,JP3820000002,5.592752067471141e-19
2022-12-30,JP3826800009,0.0
2022-12-30,JP3827200001,0.0
2022-12-30,JP3830000000,0.0
2022-12-30,JP3830800003,0.0
2022-12-30,JP3834800009,0.0
2022-12-30,JP3835620000,0.03995620520432129
2022-12-30,JP3837800006,5.072654990766058e-20
2022-12-30,JP3841800000,0.0
2022-12-30,JP3845400005,2.1166286468710956e-19
2022-12-30,JP3850200001,0.0
2022-12-30,JP3854600008,0.0
2022-12-30,JP3862400003,0.0
2022-12-30,JP3863800003,0.0
2022-12-30,JP3866800000,0.0
2022-12-30,JP3868400007,4.466814698163986e-18
2022-12-30,JP3869010003,0.0
2022-12-30,JP3870000001,0.0
2022-12-30,JP3870400003,0.0
2022-12-30,JP3877600001,1.2741294488201582e-18
2022-12-30,JP3885400006,1.863854759207836e-18
2022-12-30,JP3888300005,0.0
2022-12-30,JP3888400003,0.0
2022-12-30,JP3890310000,1.9018468976158094e-19
2022-12-30,JP3890350006,8.516588228395812e-19
2022-12-30,JP3891600003,0.0
2022-12-30,JP3893200000,6.512764058263245e-19
2022-12-30,JP3893600001,3.2100198507771154e-19
2022-12-30,JP3894900004,0.0
2022-12-30,JP3896800004,5.640130306387976e-19
2022-12-30,JP3898400001,3.1512285843449474e-19
2022-12-30,JP3899600005,2.72368281325429e-19
2022-12-30,JP3900000005,3.5477388022267045e-19
2022-12-30,JP3901200000,0.05128269879035143
2022-12-30,JP3902000003,4.017610226965954e-20
2022-12-30,JP3902400005,1.594170269930173e-18
2022-12-30,JP3902900004,0.0
2022-12-30,JP3903000002,3.4165816496885356e-19
2022-12-30,JP3906000009,0.0
2022-12-30,JP3910660004,0.0
2022-12-30,JP3914400001,0.0
2022-12-30,JP3919800007,1.172797362595755e-19
2022-12-30,JP3931600005,0.0
2022-12-30,JP3933800009,1.2015158754513448e-18
2022-12-30,JP3935600001,0.0
2022-12-30,JP3939000000,1.5856935725193526e-19
2022-12-30,JP3940000007,0.0
2022-12-30,JP3940400009,1.7455731431284774e-18
2022-12-30,JP3942400007,7.035767814352749e-19
2022-12-30,JP3942600002,0.0
2022-12-30,JP3942800008,0.0
2022-12-30,JP3944130008,0.0
2022-12-30,JP3951600000,1.1001162925318008e-18
2022-12-30,JP3955000009,0.0
2022-12-30,JP3967200001,4.2151945279543847e-19
2022-12-30,JP3973400009,5.499479889173247e-19
2022-12-30,JP3977400005,8.957567122544187e-19
2022-12-30,JP3982100004,0.04161770845656086
2022-12-30,JP3982800009,0.0
2022-12-30,JP3992400006,2.4644394970468258e-18
2022-12-30,KYG0535Q1331,0.0
2022-12-30,KYG2108Y1052,0.0
2022-12-30,KYG210961051,0.0
2022-12-30,KYG217651051,5.565499698209468e-19
2022-12-30,KYG525621408,0.0
2022-12-30,KYG5427W1309,0.0
2022-12-30,KYG548561284,0.028121726120407475
2022-12-30,KYG9431R1039,0.0
2022-12-30,MU0117U00026,0.06694745113063041
2022-12-30,NZAIAE0002S6,0.0
2022-12-30,NZAIRE0001S2,0.0
2022-12-30,NZCENE0001S6,0.0
2022-12-30,NZFBUE0001S0,1.541775347420321e-20
2022-12-30,NZSKCE0001S2,8.756516036260869e-20
2022-12-30,NZTELE0001S4,0.0
2022-12-30,SG0531000230,2.061966106737483e-19
2022-12-30,SG1B51001017,1.125125736015409e-18
2022-12-30,SG1F60858221,0.0
2022-12-30,SG1J26887955,0.00768945941570632
2022-12-30,SG1L01001701,3.5324264615646044e-19
2022-12-30,SG1M31001969,0.0
2022-12-30,SG1M51904654,0.0
2022-12-30,SG1M77906915,0.0
2022-12-30,SG1N31909426,1.185261504824048e-18
2022-12-30,SG1P66918738,0.0049353283867198715
2022-12-30,SG1R50925390,0.0
2022-12-30,SG1R89002252,4.5324572492583275e-19
2022-12-30,SG1S04926220,0.0
2022-12-30,SG1S76928401,0.0
2022-12-30,SG1S83002349,5.082702984130518e-19
2022-12-30,SG1T58930911,3.092820277760377e-18
2022-12-30,SG1T75931496,1.7726451827588407e-18
2022-12-30,SG1U68934629,0.0
2022-12-30,SG1V61937297,0.0
2022-12-30,SG2B80958517,0.0
2022-12-30,SG9999000020,0.0
2022-12-30,SG9999003735,0.0
2022-12-30,SGXE21576413,0.0
2022-12-30,SGXE34184239,0.0
2022-12-30,US89677Q1076,0.0
2023-12-29,AU000000ABC7,0.0
2023-12-29,AU000000ALL7,0.0
2023-12-29,AU000000AMP6,0.0
2023-12-29,AU000000ANN9,0.0
2023-12-29,AU000000ANZ3,0.0
2023-12-29,AU000000APA1,0.0
2023-12-29,AU000000ASX7,0.0
2023-12-29,AU000000BEN6,0.0
2023-12-29,AU000000BHP4,1.3278867066599736e-18
2023-12-29,AU000000BLD2,5.255230462139682e-18
2023-12-29,AU000000BOQ8,2.2911817358807536e-18
2023-12-29,AU000000BPT9,0.0
2023-12-29,AU000000BSL0,0.0
2023-12-29,AU000000BWP3,0.0
2023-12-29,AU000000CBA7,0.0
2023-12-29,AU000000CGF5,4.75049308453598e-19
2023-12-29,AU000000CIM7,0.0
2023-12-29,AU000000COH5,0.0
2023-12-29,AU000000CPU5,0.0
2023-12-29,AU000000CQR9,0.0
2023-12-29,AU000000CSL8,2.1076090562294758e-18
2023-12-29,AU000000CSR5,1.3287741966704612e-20
2023-12-29,AU000000CWY3,0.0
2023-12-29,AU000000DOW2,9.468082961039582e-19
2023-12-29,AU000000DXS1,0.0
2023-12-29,AU000000ELD6,0.002834959196107419
2023-12-29,AU000000ERA9,0.0
2023-12-29,AU000000FLT9,0.0
2023-12-29,AU000000GMG2,0.0
2023-12-29,AU000000GPT8,0.0
2023-12-29,AU000000GWA4,0.0
2023-12-29,AU000000HIL8,1.801959116254934e-19
2023-12-29,AU000000HVN7,5.256597783041472e-20
2023-12-29,AU000000IAG3,0.0
2023-12-29,AU000000IFL2,0.0
2023-12-29,AU000000IGO4,0.0
2023-12-29,AU000000ILU1,1.5671147974144125e-18
2023-12-29,AU000000IRE2,0.0
2023-12-29,AU000000IVC8,0.0
2023-12-29,AU000000JBH7,0.0
2023-12-29,AU000000LLC3,0.0
2023-12-29,AU000000MAH3,1.3068959838648455e-19
2023-12-29,AU000000MGR9,2.4852320959083493e-19
2023-12-29,AU000000MGX7,1.250828604275997e-18
2023-12-29,AU000000MND5,1.1634344697630445e-18
2023-12-29,AU000000MQG1,1.1174238097763705e-19
2023-12-29,AU000000MTS0,4.4994390158148434e-18
2023-12-29,AU000000NAB4,1.185958259867128e-18
2023-12-29,AU000000NCM7,0.0
2023-12-29,AU000000ORG5,0.0
2023-12-29,AU000000ORI1,9.053985416682633e-19
2023-12-29,AU000000OZL8,0.0
2023-12-29,AU000000PPT9,0.0
2023-12-29,AU000000QAN2,0.0
2023-12-29,AU000000QBE9,2.4024748533399475e-19
2023-12-29,AU000000RHC8,0.0
2023-12-29,AU000000SBM8,9.377027691077656e-19
2023-12-29,AU000000SDG6,0.004628856041159971
2023-12-29,AU000000SEK6,3.8956912015795133e-20
2023-12-29,AU000000SGM7,1.9332476160920816e-19
2023-12-29,AU000000SGP0,0.0
2023-12-29,AU000000SHL7,2.197871735983422e-19
2023-12-29,AU000000SIG5,0.0
2023-12-29,AU000000STO6,0.0
2023-12-29,AU000000SUN6,0.0
2023-12-29,AU000000SWM4,0.0
2023-12-29,AU000000SXL4,0.0
2023-12-29,AU000000TAH8,0.0
2023-12-29,AU000000TCL6,1.2300409243357673e-18
2023-12-29,AU000000TLS2,0.0
2023-12-29,AU000000WBC1,0.0
2023-12-29,AU000000WES1,0.0
2023-12-29,AU000000WOR2,0.0
2023-12-29,AU000000WOW2,1.8909403534488083e-18
2023-12-29,AU0000032187,0.0
2023-12-29,AU0000033359,0.0
2023-12-29,AU0000038911,1.3816597101785618e-18
2023-12-29,AU0000088338,0.0
2023-12-29,AU0000224040,1.7344142184890551e-18
2023-12-29,BMG2108M2182,1.090262377990374e-19
2023-12-29,BMG2178K1009,0.0
2023-12-29,BMG2442N1048,0.0
2023-12-29,BMG2624N1535,0.005260310460130936
2023-12-29,BMG4600H1198,1.5246268374470003e-18
2023-12-29,BMG507361001,0.011115959438090822
2023-12-29,BMG524401079,0.0
2023-12-29,BMG5320C1082,1.98306285155507e-18
2023-12-29,BMG668971101,0.0
2023-12-29,BMG677491539,1.825202936233509e-18
2023-12-29,BMG684371393,5.949170887710503e-19
2023-12-29,BMG8063F1068,1.964326392420877e-18
2023-12-29,BMG8403G1033,0.0
2023-12-29,BMG988031446,7.2858025418487545e-19
2023-12-29,HK0000049939,0.0
2023-12-29,HK0000055878,1.877165975266344e-18
2023-12-29,HK0000139300,1.6376171744337421e-18
2023-12-29,HK0000592854,7.693310550238431e-19
2023-12-29,HK0000608585,0.0
2023-12-29,HK0000745908,3.9826790187832584e-19
2023-12-29,HK0002007356,0.0487979045485572
2023-12-29,HK0003000038,2.703514863404094e-18
2023-12-29,HK0004000045,0.0
2023-12-29,HK0006000050,0.019508458112756626
2023-12-29,HK0008011667,0.008276563955912808
2023-12-29,HK0010000088,0.0
2023-12-29,HK0011000095,0.026181345398282253
2023-12-29,HK0012000102,1.1444355462420915e-18
2023-12-29,HK0014000126,0.0
2023-12-29,HK0016000132,8.498895842938361e-19
2023-12-29,HK0019000162,2.5265652068197953e-19
2023-12-29,HK0023000190,0.0
2023-12-29,HK0066009694,1.3242825877836192e-18
2023-12-29,HK0083000502,0.0
2023-12-29,HK0101000591,0.0
2023-12-29,HK0144000764,2.6149161397982724e-18
2023-12-29,HK0165000859,0.0
2023-12-29,HK0200030994,0.0
2023-12-29,HK0242001243,0.0
2023-12-29,HK0270001396,1.9684654082451536e-18
2023-12-29,HK0291001490,0.0
2023-12-29,HK0293001514,4.692408414482062e-19
2023-12-29,HK0308001558,9.58542204506332e-19
2023-12-29,HK0363006039,0.0
2023-12-29,HK0388045442,1.8148435282014242e-19
2023-12-29,HK0392044647,1.97747870233863e-18
2023-12-29,HK0440001847,0.0
2023-12-29,HK0688002218,3.8708446649731054e-19
2023-12-29,HK0823032773,5.362515762866006e-19
2023-12-29,HK0836012952,0.0
2023-12-29,HK2380027329,0.0
2023-12-29,HK2388011192,5.7845192793353695e-18
2023-12-29,IE00BKVD2N49,3.473351010438717e-19
2023-12-29,JP3027670003,0.04336783524741101
2023-12-29,JP3027680002,0.03884521582192858
2023-12-29,JP3039710003,0.0
2023-12-29,JP3040890000,0.00610991271654762
2023-12-29,JP3102000001,2.736729007970628e-18
2023-12-29,JP3108600002,0.0
2023-12-29,JP3111200006,8.075210166019484e-19
2023-12-29,JP3112000009,2.339131643846922e-18
2023-12-29,JP3116000005,1.5381436045006989e-18
2023-12-29,JP3118000003,1.455953749813974e-18
2023-12-29,JP3119600009,0.040910783251871224
2023-12-29,JP3122400009,0.0
2023-12-29,JP3122800000,7.32104935244422e-19
2023-12-29,JP3125800007,1.403048454675672e-18
2023-12-29,JP3126340003,1.961022509410265e-18
2023-12-29,JP3126400005,3.0286201480509257e-18
2023-12-29,JP3131400008,1.0440667799714525e-18
2023-12-29,JP3131430005,5.527974829216245e-19
2023-12-29,JP3134800006,1.407804761495181e-19
2023-12-29,JP3137200006,2.0220509734482363e-19
2023-12-29,JP3143000002,8.865842734030515e-18
2023-12-29,JP3143600009,0.0
2023-12-29,JP3143900003,0.02287818452698041
2023-12-29,JP3148800000,7.765230407931778e-19
2023-12-29,JP3152740001,1.696991382963357e-18
2023-12-29,JP3156400008,0.0
2023-12-29,JP3158800007,0.0
2023-12-29,JP3160400002,6.977688959941903e-19
2023-12-29,JP3162600005,0.0
2023-12-29,JP3164630000,5.902412752228368e-19
2023-12-29,JP3164800009,0.0
2023-12-29,JP3165600002,6.357997753186023e-19
2023-12-29,JP3165700000,8.097196203085965e-19
2023-12-29,JP3166000004,2.812824599531791e-19
2023-12-29,JP3172100004,0.0
2023-12-29,JP3173400007,0.0
2023-12-29,JP3174410005,0.0
2023-12-29,JP3180400008,0.04742376211907308
2023-12-29,JP3188220002,3.630944223187919e-19
2023-12-29,JP3190000004,0.0
2023-12-29,JP3194000000,9.188907477870619e-19
2023-12-29,JP3196000008,0.0
2023-12-29,JP3197600004,1.7099402772024353e-18
2023-12-29,JP3197800000,1.1805630570730088e-18
2023-12-29,JP3198900007,4.1076952378739453e-19
2023-12-29,JP3200450009,3.1019145665846645e-19
2023-12-29,JP3201200007,0.004921584290752139
2023-12-29,JP3203500008,0.0
2023-12-29,JP3205800000,0.0
2023-12-29,JP3209000003,0.0
2023-12-29,JP3210200006,0.0
2023-12-29,JP3215800008,0.0
2023-12-29,JP3218900003,1.6065193063429073e-18
2023-12-29,JP3219000001,1.0370043218094213e-19
2023-12-29,JP3223800008,1.1431967571325162e-18
2023-12-29,JP3224200000,5.948286183049146e-20
2023-12-29,JP3228600007,3.8416285808332985e-18
2023-12-29,JP3229400001,0.0
2023-12-29,JP3236200006,0.0
2023-12-29,JP3240400006,0.0
2023-12-29,JP3242800005,0.0
2023-12-29,JP3243600008,1.3345377937130829e-18
2023-12-29,JP3246400000,1.0594237581956395e-19
2023-12-29,JP3249600002,8.287007896899935e-19
2023-12-29,JP3256000005,8.967171647289693e-19
2023-12-29,JP3258000003,0.0
2023-12-29,JP3260800002,3.5636309815705964e-18
2023-12-29,JP3263000006,0.0
2023-12-29,JP3266400005,1.2788180532026325e-18
2023-12-29,JP3268950007,0.0
2023-12-29,JP3269600007,0.0
2023-12-29,JP3270000007,0.0
2023-12-29,JP3271400008,5.575607452566739e-19
2023-12-29,JP3274400005,0.010801868960783697
2023-12-29,JP3276400003,0.006429218632418543
2023-12-29,JP3277800003,0.0
2023-12-29,JP3278600006,0.0
2023-12-29,JP3280200001,0.0
2023-12-29,JP3283650004,0.0
2023-12-29,JP3289800009,0.0
2023-12-29,JP3292200007,0.0
2023-12-29,JP3293200006,7.15669626207995e-19
2023-12-29,JP3294460005,8.251492830649467e-19
2023-12-29,JP3300200007,0.0
2023-12-29,JP3300600008,0.0
2023-12-29,JP3304200003,2.249208244609154e-18
2023-12-29,JP3305530002,0.0
2023-12-29,JP3305800009,6.570985061791892e-19
2023-12-29,JP3305990008,3.3343923287618135e-19
2023-12-29,JP3320800000,1.2739785906655734e-18
2023-12-29,JP3322930003,0.0
2023-12-29,JP3326410002,0.020736475970864348
2023-12-29,JP3336000009,0.0
2023-12-29,JP3336600006,6.704643905183266e-19
2023-12-29,JP3347200002,0.0
2023-12-29,JP3350800003,0.0
2023-12-29,JP3351100007,0.0
2023-12-29,JP3351500008,0.0
2023-12-29,JP3351600006,0.0
2023-12-29,JP3352000008,0.004983782061224998
2023-12-29,JP3352400000,0.0
2023-12-29,JP3357200009,6.055689222789513e-20
2023-12-29,JP3358000002,5.298944448628716e-18
2023-12-29,JP3358200008,0.0
2023-12-29,JP3358800005,0.0
2023-12-29,JP3359600008,1.1669518276652663e-18
2023-12-29,JP3362700001,9.951993974629067e-19
2023-12-29,JP3368000000,7.04657851502353e-19
2023-12-29,JP3371200001,9.602911298701712e-21
2023-12-29,JP3375800004,0.0
2023-12-29,JP3381000003,2.2681940248627416e-19
2023-12-29,JP3385820000,0.0
2023-12-29,JP3385980002,0.0
2023-12-29,JP3386030005,4.824354214955871e-20
2023-12-29,JP3388200002,0.0
2023-12-29,JP3389900006,6.07214163479963e-19
2023-12-29,JP3397200001,0.0
2023-12-29,JP3398000004,0.0
2023-12-29,JP3399400005,3.9389833431238135e-19
2023-12-29,JP3400900001,7.946250681654499e-19
2023-12-29,JP3401400001,0.0
2023-12-29,JP3402600005,2.4384805864753565e-19
2023-12-29,JP3404200002,2.00519562180813e-18
2023-12-29,JP3404600003,0.0
2023-12-29,JP3405400007,0.0
2023-12-29,JP3407200009,0.0
2023-12-29,JP3407400005,0.0
2023-12-29,JP3409000001,6.072741540029563e-19
2023-12-29,JP3411000007,0.0
2023-12-29,JP3414750004,0.0
2023-12-29,JP3415400005,0.0
2023-12-29,JP3419050004,0.014645733608718877
2023-12-29,JP3419400001,5.538922787442249e-19
2023-12-29,JP3420600003,2.2917828395493903e-18
2023-12-29,JP3421100003,0.0
2023-12-29,JP3421800008,0.0004076932160303441
2023-12-29,JP3425000001,0.0
2023-12-29,JP3429800000,1.6953440828823968e-19
2023-12-29,JP3435000009,3.3517152477572722e-18
2023-12-29,JP3436100006,0.0
2023-12-29,JP3436120004,9.002855719949213e-19
2023-12-29,JP3443600006,0.0
2023-12-29,JP3449020001,1.8506382087549587e-19
2023-12-29,JP3452000007,1.4791183805340977e-18
2023-12-29,JP3456000003,0.0
2023-12-29,JP3459600007,0.0
2023-12-29,JP3463000004,0.0
2023-12-29,JP3475350009,0.0
2023-12-29,JP3481800005,2.957945329232454e-19
2023-12-29,JP3485800001,0.0
2023-12-29,JP3486800000,0.013867387234366606
2023-12-29,JP3491000000,1.550475055320151e-18
2023-12-29,JP3493400000,0.0
2023-12-29,JP3493800001,1.6300677170139965e-19
2023-12-29,JP3494600004,1.0807493076516448e-19
2023-12-29,JP3495000006,4.2160689107719354e-19
2023-12-29,JP3496400007,0.02270201038277157
2023-12-29,JP3499800005,9.268038040380047e-19
2023-12-29,JP3502200003,0.0
2023-12-29,JP3505000004,1.4347419766713352e-19
2023-12-29,JP3511800009,8.806775130663156e-19
2023-12-29,JP3519400000,0.0
2023-12-29,JP3522200009,0.0016626723759289367
2023-12-29,JP3526600006,0.0
2023-12-29,JP3528600004,0.0
2023-12-29,JP3535800001,0.0
2023-12-29,JP3538800008,8.1511096467570925e-19
2023-12-29,JP3539220008,0.0
2023-12-29,JP3544000007,0.0
2023-12-29,JP3546800008,0.0
2023-12-29,JP3548610009,0.0
2023-12-29,JP3549600009,0.0
2023-12-29,JP3551200003,0.0
2023-12-29,JP3551500006,1.1197749762258892e-18
2023-12-29,JP3551520004,3.742991988753938e-18
2023-12-29,JP3560800009,0.0
2023-12-29,JP3566800003,1.0456933488606083e-18
2023-12-29,JP3571400005,1.6734730930056818e-18
2023-12-29,JP3573000001,0.07515728157868952
2023-12-29,JP3574200006,0.0
2023-12-29,JP3579800008,0.0
2023-12-29,JP3582600007,4.072511840640808e-19
2023-12-29,JP3585800000,4.1002836149221497e-19
2023-12-29,JP3588600001,0.0
2023-12-29,JP3592200004,0.009312097409043282
2023-12-29,JP3595200001,9.47715730437494e-19
2023-12-29,JP3596200000,4.4470104425228225e-20
2023-12-29,JP3597800006,0.0
2023-12-29,JP3598600009,7.526009194231684e-19
2023-12-29,JP3599000001,1.6055506703585722e-18
2023-12-29,JP3600200004,1.4546276002440337e-18
2023-12-29,JP3605400005,0.0
2023-12-29,JP3613000003,0.08455065829203945
2023-12-29,JP3613400005,0.00021648115154960178
2023-12-29,JP3619800000,0.0
2023-12-29,JP3621000003,5.770740650641924e-19
2023-12-29,JP3625000009,0.0
2023-12-29,JP3626800001,1.7741803220951084e-18
2023-12-29,JP3629000005,6.852050920194955e-19
2023-12-29,JP3633400001,0.0
2023-12-29,JP3634200004,0.0
2023-12-29,JP3634600005,0.0
2023-12-29,JP3635000007,4.899204138209745e-19
2023-12-29,JP3635400009,0.0
2023-12-29,JP3637300009,0.0
2023-12-29,JP3638600001,5.962277521452782e-20
2023-12-29,JP3657400002,1.9982393708771734e-18
2023-12-29,JP3658850007,1.1928334485653655e-18
2023-12-29,JP3659000008,0.0
2023-12-29,JP3663900003,0.0
2023-12-29,JP3665200006,0.0
2023-12-29,JP3667600005,0.0
2023-12-29,JP3670800006,1.769191894978134e-18
2023-12-29,JP3672400003,3.100302673487717e-19
2023-12-29,JP3675600005,0.011790117775857527
2023-12-29,JP3676800000,0.009747199145601031
2023-12-29,JP3678000005,3.7082630347010426e-19
2023-12-29,JP3684000007,0.0
2023-12-29,JP3684400009,3.722799444873564e-19
2023-12-29,JP3686800008,0.0
2023-12-29,JP3688370000,1.7079720853622059e-18
2023-12-29,JP3689500001,5.976467921639159e-18
2023-12-29,JP3695200000,0.0
2023-12-29,JP3711200000,0.0
2023-12-29,JP3711600001,4.920323485409252e-19
2023-12-29,JP3718800000,0.0
2023-12-29,JP3720800006,6.594072152802562e-19
2023-12-29,JP3721400004,3.2066435407562166e-19
2023-12-29,JP3726200003,0.0
2023-12-29,JP3726800000,0.0
2023-12-29,JP3732200005,5.911302241679721e-20
2023-12-29,JP3733000008,9.80243830426533e-19
2023-12-29,JP3733400000,0.0
2023-12-29,JP3734800000,0.0
2023-12-29,JP3735400008,0.02228462230738434
2023-12-29,JP3738600000,2.7992709903275397e-19
2023-12-29,JP3742600004,0.0
2023-12-29,JP3743000006,0.0
2023-12-29,JP3753000003,3.2442206302835305e-18
2023-12-29,JP3756100008,0.0
2023-12-29,JP3756600007,0.0
2023-12-29,JP3762600009,1.125868330073522e-18
2023-12-29,JP3762800005,0.0
2023-12-29,JP3765400001,0.0
2023-12-29,JP3766550002,0.0
2023-12-29,JP3768600003,0.0
2023-12-29,JP3769000005,0.01597243107821247
2023-12-29,JP3771800004,0.0
2023-12-29,JP3774200004,0.0
2023-12-29,JP3778630008,0.010224211457142541
2023-12-29,JP3780100008,2.649193746696676e-19
2023-12-29,JP3783420007,0.0
2023-12-29,JP3783600004,0.0
2023-12-29,JP3786200000,0.000325844599807874
2023-12-29,JP3787000003,0.0
2023-12-29,JP3788600009,0.0
2023-12-29,JP3789000001,4.084386253532471e-19
2023-12-29,JP3791200003,0.0
2023-12-29,JP3792600003,1.937000152615652e-18
2023-12-29,JP3796150005,0.020347979103334492
2023-12-29,JP3799000009,9.808447057547925e-20
2023-12-29,JP3802300008,0.0021380995499223764
2023-12-29,JP3802400006,6.912731130823563e-19
2023-12-29,JP3811000003,0.0
2023-12-29,JP3814000000,0.013757767380232438
2023-12-29,JP3814800003,0.0328430111990584
2023-12-29,JP3818000006,1.1232436078100483e-18
2023-12-29,JP3819400007,0.0123794724348109
2023-12-29,JP3820000002,0.0
2023-12-29,JP3826800009,0.0
2023-12-29,JP3827200001,5.033589380894831e-19
2023-12-29,JP3830000000,0.0
2023-12-29,JP3830800003,0.0
2023-12-29,JP3834800009,0.0
2023-12-29,JP3835620000,0.030565813096661707
2023-12-29,JP3837800006,0.0
2023-12-29,JP3841800000,0.0
2023-12-29,JP3845400005,1.1922035761807798e-19
2023-12-29,JP3850200001,0.0
2023-12-29,JP3854600008,0.0
2023-12-29,JP3862400003,0.0
2023-12-29,JP3863800003,0.030397734073916223
2023-12-29,JP3866800000,1.6522655415255976e-18
2023-12-29,JP3868400007,0.00024881127531112664
